date, leftPanel, pair, rightPanel
04/11/2019, 560, 14,789
05/11/2019, 113, 56,240
06/11/2019, 588, 14,347
07/11/2019, 680, 43,670
08/11/2019, 349, 61,380
11/11/2019, 160, 70,127
12/11/2019, 578, 06,259
13/11/2019, 148, 35,168
14/11/2019, 138, 28,468
15/11/2019, 112, 41,579
18/11/2019, 248, 57,179
19/11/2019, 137, 10,479
20/11/2019, 579, 13,157
21/11/2019, 669, 15,140
22/11/2019, 800, 83,256
25/11/2019, 277, 67,269
26/11/2019, 127, 02,778
27/11/2019, 668, 08,170
28/11/2019, 357, 54,347
29/11/2019, 257, 45,780
02/12/2019, 339, 56,123
03/12/2019, 479, 07,340
04/12/2019, 455, 44,257
05/12/2019, 158, 47,566
06/12/2019, 580, 32,480
09/12/2019, 460, 00,127
10/12/2019, 122, 53,689
11/12/2019, 230, 52,390
12/12/2019, 119, 16,259
13/12/2019, 299, 08,116
16/11/2019, 490, 33,120
17/11/2019, 239, 47,269
18/11/2019, 399, 17,278
19/11/2019, 347, 44,239
20/11/2019, 344, 16,178
23/12/2019, 366, 55,456
24/12/2019, 788, 36,358
25/12/2019, 348, 51,489
26/12/2019, 680, 41,227
27/12/2019, 346, 37,160
30/12/2019, 477, 84,158
31/12/2019, 134, 80,190
01/01/2020, 360, 93,580
02/01/2020, 266, 48,134
03/01/2020, 135, 90,244
06/01/2020, 168, 58,233
07/01/2020, 280, 06,367
08/01/2020, 158, 44,149
09/01/2020, 345, 22,679
10/01/2020, 380, 17,458
13/01/2020, 349, 61,290
14/01/2020, 589, 26,259
15/01/2020, 234, 92,237
16/01/2020, 350, 87,269
17/01/2020, 169, 60,190
20/01/2020, 158, 43,238
21/01/2020, 448, 67,124
22/01/2020, 390, 20,389
23/01/2020, 479, 09,900
24/01/2020, 678, 12,336
27/01/2020, 128, 10,578
28/01/2020, 457, 61,560
29/01/2020, 490, 31,579
30/01/2020, 890, 75,357
31/01/2020, 227, 12,156
03/02/2020, 360, 94,356
04/02/2020, 559, 92,679
05/02/2020, 779, 36,277
06/02/2020, 137, 13,120
07/02/2020, 345, 23,490
10/02/2020, 345, 28,170
11/02/2020, 127, 01,579
12/02/2020, 288, 87,278
13/02/2020, 690, 53,120
14/02/2020, 360, 93,148
17/02/2020, 189, 85,456
18/02/2020, 168, 57,557
19/02/2020, 590, 41,137
